basis_id,component_id,prob_num,prob_den,prob_num_digits,prob_den_digits,prob_num_mod_1000000007,prob_den_mod_1000000007,prob_num_mod_1000000009,prob_den_mod_1000000009,prob_sha256,active_owner_flag,dominant_component_flag,positive_flag
222,1,36742710705906626586228104719042268858748206176961628784347316725421823684518489015432684431557456127990712902768334193840228942032839944341467917939974327874191972958928575938868465998247808195200120712064065039367519296478014320736896311435761216,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,247463877,253126048,780639202,867253560,73db5ef1076f3790afe02aa0a278250e3ccd7fce2824931f6ec9dae6d3c00594,0,0,1
222,2,23215444569525998920186803171377959903121236913834810003200734628704038124281634705497308407935718513866967473794601107508358810642748235031991168085222771871267443975321796482015479123119272149898553427050984489429204790590194098170592812441554734503408,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,193328265,253126048,972301005,867253560,294b90ddbfe1e45292fc45f988b4937fba1be7f1f480a40739af9615f3742680,0,1,1
223,0,45921986011212719598397661581034831335220168640976896917974218646656374468676649548777135464662537724408427185257740798996596994001821319642229669746767503052359605997498510769610554528245772798798117831303086264785634108401667477655423202488554920364,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,251,254,458999026,253126048,580107442,867253560,71927df3c41c5c4d2afdff7ed663ea66329f03f8f0538c57894b3cfecce0e944,0,0,1
223,1,373198910753810605726140844124853499747666433418899057472196898949630177860623766767824071983746953816813621822634468463890358951745953075889337381689893617099886603173256591880974337375403132874124836591842219519323493788549903285973932684090160,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,246,254,78678694,253126048,788618112,867253560,03a46a0f9ce0b14d8543703a48555a5ab862ee5daa3a3b25f8a5a3680068be1b,0,0,1
223,2,28663732386528398159878348139039228023986236478320583800084262313384235350732734838997770592809296240367454624514654815285023548771124687637149490805446526704251000377065741672981496135435738036000303094617728250025752395330368958721037776528361734943607,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,715448335,253126048,498528015,867253560,637d2d081ce2110ad79f82fd9ceef619a2d263a8cca8d1b179c981f7e4985b6b,0,1,1
224,0,421345561940389845408948272626637960366961183855416718596945242076414592555908312986615677826986075782696596088835486145785446742232306715615714062258778215226218413398647106859635344744370360417804077946797504233130187458691775838599714170207690559356,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,252,254,851793232,253126048,480136796,867253560,9a950f802fffd3a401329a564710a558f31980ccc495a428f6b9d2f0090bbd51,0,0,1
224,1,3424078680949039436415771738075719281732657851808231460229278533429924480703028244986256359019965802180275695104492712738817540750247977845136638940344289578245242494361396914670008475674439179280840549379498913502247637616894239688847870141594224,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,247,254,435293758,253126048,960261998,867253560,1b47f8b7b24d0dfe436f912fc0f2ec3da8f2b3e87b5ebf9ed3cc307112d7a7b7,0,0,1
224,2,28288305759719450838838966838362730944088713478114725589072888532872842652351200333155453832014685666090318092149003788079990424095712403739151237165632957337681180424308701888751148556185475149345250727786521044400713859055935022015757082686705141800551,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,966039072,253126048,426854775,867253560,edcf05021bd2f3d5b430fb97b699bd90c785df94e96411d6f3cb565a7287a6dd,0,1,1
225,0,2166980447477499083417662989489489937138610957964065664938330766650607839785144750723345229394255537495445346344142174981984696589951479517024197921136446215685778161126769956162920851768978098742651951939708993165590124420366843639012526093217737717508,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,128108440,253126048,253282615,867253560,b022db293e9cffc583d17f6e173b69113c80fe3285e636af892ddaf6b72799a0,0,0,1
225,1,17544258267371359636861177166308164707640251910768118802898679675178046601242004038684423302129148429583454978358697637054876272918332371839568672762697360789184068196609494985051320784522619541808637528053060899811308467286375974629009607162837376,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,987481052,253126048,463926781,867253560,65294836d5c6f0a671b6fa6a1cb4068fdf2b507cd7aa83b324a8e95e10c72ef8,0,0,1
225,2,26542656754002755178510051676094450734871637796412017682844160338897507656999843356442930582280473095194941938714413845038866858189261062853348758874721466984150409737754876791349792667848558562840040325996630881906267613033430284733609330601958073399247,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,137536563,253126048,150044164,867253560,b7bb9fc23a492e3d8cf8de6db85d03a803b68170e36aacf8f4cfc8022831bcab,0,1,1
226,0,6835376250849359988928598200945585865954238310326211377992436946302694515962320344366684778416857492985681309110433820756124844718092648871394502187434886827984319811458561256975153349707062615336091381947857249573983504459568355201295562363313503585041,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,253,254,941428184,506252096,384550758,734507111,39fbffb1cdbf47489c322f7e97ce5124441b97d51d3115b042d10e0e9179b61e,0,0,1
226,1,27009673280729595619906990812861004089708280792366331654077933735653118934765553096187891660800737270039812454735832633139111227503412640932654848583621310000528637053406605436268748226069825784164957225183349913337333148873194302244399570431922208,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,248,254,309141455,253126048,746412389,867253560,2b64feeb63817a95f6e3ed04740a32bf35fce47c5a26cb13a7732d17efabed15,0,0,1
226,2,50583879221281121818454865038595002372387495062368192121146842906285415527462988822867751837995882429217412348291725465015586096370423265708813225231929297723789633297167018643829371254673127613416808461285428239991704918398662727907292920247111580478805,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,946541016,506252096,857131593,734507111,57608c41ce109eda4be9a5ebddd730e825d77516f4c803a8085c20cfe5865d77,0,1,1
227,0,8159201394486873835243566291941228389388747640064116812862090619290695157911899733949978836788480923412879874877406765811887867518177033896815995467964953470804199707516591889825755858464590200839059159332409429854372393778106782605146711017748543310137,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,253,254,817160526,506252096,340373831,734507111,825a0e2a54d9ad5c39293de9b7ceb53d73c0b93f938a910fbaed3f9bd372ba7a,0,0,1
