transfer_edge_id,source_signature_class_id,target_signature_class_id,shared_active_atom_count,source_carrier_atom_mask,target_carrier_atom_mask,source_signature_flow_mass_x1e12,target_signature_flow_mass_x1e12,source_to_target_probability_x1e12,target_to_source_probability_x1e12,undirected_stationary_flux_x1e12
3607,35,160,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3608,35,161,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3609,35,162,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3610,35,163,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3611,35,164,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3612,35,165,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3613,35,166,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3614,35,167,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3615,35,168,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3616,35,169,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3617,35,170,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3618,35,171,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3619,35,172,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3620,36,37,1,128,128,2844766060,2844766060,5817554549,5817554549,16211652
3621,36,38,1,128,128,2844766060,2844766060,5817554548,5817554549,16211652
3622,36,93,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3623,36,94,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3624,36,95,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3625,36,96,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3626,36,97,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3627,36,98,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3628,36,99,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3629,36,106,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3630,36,107,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3631,36,108,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3632,36,109,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3633,36,110,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3634,36,111,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3635,36,112,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3636,36,113,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3637,36,114,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3638,36,115,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3639,36,116,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3640,36,117,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3641,36,118,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3642,36,119,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3643,36,120,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3644,36,121,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3645,36,122,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3646,36,123,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3647,36,124,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3648,36,125,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3649,36,126,1,128,524416,2844766060,4603015247,9413179053,2929695811,26231500
3650,36,127,1,128,524416,2844766060,4603015246,9413179051,2929695811,26231500
3651,36,128,1,128,524416,2844766060,4603015246,9413179051,2929695811,26231500
3652,36,129,1,128,524416,2844766060,4603015246,9413179051,2929695811,26231500
3653,36,134,1,128,128,2844766060,2844766060,5817554548,5817554549,16211652
3654,36,135,1,128,128,2844766060,2844766060,5817554548,5817554549,16211652
3655,36,136,1,128,128,2844766060,2844766060,5817554548,5817554549,16211652
3656,36,137,1,128,128,2844766060,2844766060,5817554548,5817554549,16211652
3657,36,138,1,128,128,2844766060,2844766060,5817554548,5817554549,16211652
3658,36,139,1,128,128,2844766060,2844766060,5817554548,5817554549,16211652
3659,36,140,1,128,128,2844766060,2844766060,5817554548,5817554549,16211652
3660,36,141,1,128,128,2844766060,2844766060,5817554548,5817554549,16211652
3661,36,142,1,128,128,2844766060,2844766060,5817554548,5817554549,16211652
3662,36,143,1,128,128,2844766060,2844766060,5817554548,5817554549,16211652
3663,36,144,1,128,128,2844766060,2844766060,5817554548,5817554549,16211652
3664,36,151,1,128,524416,2844766060,4603015246,9413179051,2929695811,26231500
3665,36,152,1,128,524416,2844766060,4603015245,9413179049,2929695811,26231500
3666,36,153,1,128,524416,2844766060,4603015245,9413179049,2929695811,26231500
3667,36,154,1,128,524416,2844766060,4603015245,9413179049,2929695811,26231500
3668,36,155,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3669,36,156,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3670,36,157,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3671,36,158,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3672,36,159,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3673,36,160,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3674,36,161,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3675,36,162,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3676,36,163,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3677,36,164,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3678,36,165,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3679,36,166,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3680,36,167,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3681,36,168,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3682,36,169,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3683,36,170,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3684,36,171,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3685,36,172,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3686,37,38,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3687,37,93,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3688,37,94,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3689,37,95,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3690,37,96,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3691,37,97,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3692,37,98,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3693,37,99,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3694,37,106,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3695,37,107,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3696,37,108,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3697,37,109,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3698,37,110,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3699,37,111,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3700,37,112,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3701,37,113,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3702,37,114,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3703,37,115,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3704,37,116,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3705,37,117,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3706,37,118,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3707,37,119,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3708,37,120,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3709,37,121,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3710,37,122,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3711,37,123,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3712,37,124,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3713,37,125,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3714,37,126,1,128,524416,2844766060,4603015247,9413179053,2929695811,26231500
3715,37,127,1,128,524416,2844766060,4603015246,9413179051,2929695811,26231500
3716,37,128,1,128,524416,2844766060,4603015246,9413179051,2929695811,26231500
3717,37,129,1,128,524416,2844766060,4603015246,9413179051,2929695811,26231500
3718,37,134,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3719,37,135,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3720,37,136,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3721,37,137,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3722,37,138,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3723,37,139,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3724,37,140,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3725,37,141,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3726,37,142,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3727,37,143,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3728,37,144,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3729,37,151,1,128,524416,2844766060,4603015246,9413179051,2929695811,26231500
3730,37,152,1,128,524416,2844766060,4603015245,9413179049,2929695811,26231500
3731,37,153,1,128,524416,2844766060,4603015245,9413179049,2929695811,26231500
3732,37,154,1,128,524416,2844766060,4603015245,9413179049,2929695811,26231500
3733,37,155,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3734,37,156,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3735,37,157,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3736,37,158,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3737,37,159,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3738,37,160,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3739,37,161,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3740,37,162,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3741,37,163,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3742,37,164,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3743,37,165,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3744,37,166,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3745,37,167,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3746,37,168,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3747,37,169,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3748,37,170,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3749,37,171,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3750,37,172,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3751,38,93,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3752,38,94,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3753,38,95,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3754,38,96,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3755,38,97,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3756,38,98,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3757,38,99,1,128,146,2844766060,5182662233,10598558761,2334144559,29534772
3758,38,106,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3759,38,107,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3760,38,108,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3761,38,109,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3762,38,110,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3763,38,111,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3764,38,112,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3765,38,113,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3766,38,114,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3767,38,115,1,128,524434,2844766060,6940911420,14194183265,1678406111,39554620
3768,38,116,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3769,38,117,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3770,38,118,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3771,38,119,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3772,38,120,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3773,38,121,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3774,38,122,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3775,38,123,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3776,38,124,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3777,38,125,1,128,524434,2844766060,6940911419,14194183263,1678406111,39554620
3778,38,126,1,128,524416,2844766060,4603015247,9413179053,2929695811,26231500
3779,38,127,1,128,524416,2844766060,4603015246,9413179051,2929695811,26231500
3780,38,128,1,128,524416,2844766060,4603015246,9413179051,2929695811,26231500
3781,38,129,1,128,524416,2844766060,4603015246,9413179051,2929695811,26231500
3782,38,134,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3783,38,135,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3784,38,136,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3785,38,137,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3786,38,138,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3787,38,139,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3788,38,140,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3789,38,141,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3790,38,142,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3791,38,143,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3792,38,144,1,128,128,2844766060,2844766060,5817554548,5817554548,16211652
3793,38,151,1,128,524416,2844766060,4603015246,9413179051,2929695811,26231500
3794,38,152,1,128,524416,2844766060,4603015245,9413179049,2929695811,26231500
3795,38,153,1,128,524416,2844766060,4603015245,9413179049,2929695811,26231500
3796,38,154,1,128,524416,2844766060,4603015245,9413179049,2929695811,26231500
3797,38,155,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3798,38,156,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3799,38,157,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3800,38,158,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3801,38,159,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3802,38,160,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3803,38,161,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3804,38,162,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3805,38,163,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3806,38,164,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3807,38,165,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3808,38,166,1,128,526464,2844766060,5739846884,11738002930,2263173480,32710036
3809,38,167,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3810,38,168,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3811,38,169,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3812,38,170,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3813,38,171,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3814,38,172,1,128,526464,2844766060,5739846883,11738002928,2263173480,32710036
3815,45,46,1,2,2,1121028888,1121028888,2959385367,2959385367,2517490
3816,45,47,1,2,2,1121028888,1121028888,2959385367,2959385367,2517490
3817,45,48,1,2,6146,1121028888,7959993994,21013454691,1054042463,17875726
3818,45,49,1,2,6146,1121028888,7959993994,21013454691,1054042463,17875726
3819,45,50,1,2,6146,1121028888,7959993994,21013454691,1054042463,17875726
